date,tplb,d2m,u10,v10,t2m,sst,sp
2020/1/7 16:00,442.9279004,295.9604694,-3.605435943,-6.169528669,297.8453471,298.4625022,101397.5211
2020/1/7 17:00,446.3625193,295.9451564,-3.53361424,-6.254190455,297.7987407,298.4671872,101382.0451
2020/1/7 18:00,440.1966642,295.9311666,-3.459352003,-6.357184695,297.7658766,298.4744895,101360.6221
2020/1/7 19:00,411.3054133,295.9118987,-3.454720805,-6.466587457,297.7589658,298.4858695,101339.7111
2020/1/7 20:00,403.5252407,295.8794925,-3.553090958,-6.533254211,297.789546,298.5036032,101326.0238
2020/1/7 21:00,415.313718,295.8326279,-3.74501399,-6.549662893,297.863275,298.5312373,101327.7594
2020/1/7 22:00,440.5043051,295.7831208,-3.982098318,-6.556284965,297.9729993,298.5742988,101342.6275
2020/1/7 23:00,484.1079072,295.7462654,-4.187140146,-6.576904519,298.0690096,298.6019321,101365.281
2020/1/8 0:00,553.9336345,295.7255566,-4.352068292,-6.596540154,298.1483338,298.6196638,101389.0781
2020/1/8 1:00,580.085299,295.7199764,-4.513711965,-6.606722424,298.2157496,298.6310404,101411.6587
2020/1/8 2:00,555.9899226,295.726915,-4.669659857,-6.590819999,298.267239,298.638337,101418.6461
2020/1/8 3:00,476.7672024,295.7387276,-4.79330003,-6.538214448,298.3018294,298.6430132,101407.385
2020/1/8 4:00,328.5590882,295.7564184,-4.867672469,-6.465365443,298.3231403,298.646004,101381.0485
2020/1/8 5:00,244.385147,295.7765986,-4.898929694,-6.385996541,298.3378162,298.6479077,101340.4167
2020/1/8 6:00,209.2882354,295.7965809,-4.903375587,-6.331340948,298.3541069,298.649105,101293.275
2020/1/8 7:00,216.248971,295.8182564,-4.925656997,-6.315260695,298.3766447,298.6498354,101252.5833
2020/1/8 8:00,266.6595011,295.8358412,-4.976586893,-6.291662167,298.4086546,298.6502449,101226.2867
2020/1/8 9:00,298.9793048,295.8440916,-5.081725573,-6.198655569,298.4521403,298.6504154,101220.963
